threshold,tp,fp,fn,tn,tpr,fpr,precision,recall,f1
0.318352492446187,1,0,240,319,0.004149377593360996,0.0,1.0,0.004149377593360996,0.008264462809917356
0.3110362295083201,2,0,239,319,0.008298755186721992,0.0,1.0,0.008298755186721992,0.01646090534979424
0.30795663266117207,3,0,238,319,0.012448132780082987,0.0,1.0,0.012448132780082987,0.02459016393442623
0.307741653193228,4,0,237,319,0.016597510373443983,0.0,1.0,0.016597510373443983,0.0326530612244898
0.30413323029074224,5,0,236,319,0.02074688796680498,0.0,1.0,0.02074688796680498,0.04065040650406504
0.302285275461934,6,0,235,319,0.024896265560165973,0.0,1.0,0.024896265560165973,0.048582995951417005
0.2983149625048715,7,0,234,319,0.029045643153526972,0.0,1.0,0.029045643153526972,0.05645161290322581
0.2966166864652762,8,0,233,319,0.03319502074688797,0.0,1.0,0.03319502074688797,0.0642570281124498
0.295048995977789,9,0,232,319,0.03734439834024896,0.0,1.0,0.03734439834024896,0.072
0.29443328488957354,10,0,231,319,0.04149377593360996,0.0,1.0,0.04149377593360996,0.07968127490039839
0.29292496769812926,12,0,229,319,0.04979253112033195,0.0,1.0,0.04979253112033195,0.09486166007905138
0.2920756617461434,13,0,228,319,0.05394190871369295,0.0,1.0,0.05394190871369295,0.10236220472440945
0.289935269082455,15,0,226,319,0.06224066390041494,0.0,1.0,0.06224066390041494,0.1171875
0.28936565140605025,16,0,225,319,0.06639004149377593,0.0,1.0,0.06639004149377593,0.1245136186770428
0.28388729654410605,17,0,224,319,0.07053941908713693,0.0,1.0,0.07053941908713693,0.13178294573643412
0.2818795298835677,18,0,223,319,0.07468879668049792,0.0,1.0,0.07468879668049792,0.138996138996139
0.2807559148039675,19,0,222,319,0.07883817427385892,0.0,1.0,0.07883817427385892,0.14615384615384616
0.27992063541721945,20,0,221,319,0.08298755186721991,0.0,1.0,0.08298755186721991,0.15325670498084293
0.2798739835080492,23,0,218,319,0.0954356846473029,0.0,1.0,0.0954356846473029,0.17424242424242423
0.27964450808207536,24,0,217,319,0.0995850622406639,0.0,1.0,0.0995850622406639,0.18113207547169807
0.27942540600850113,24,1,217,318,0.0995850622406639,0.003134796238244514,0.96,0.0995850622406639,0.18045112781954883
0.2794193014264918,25,1,216,318,0.1037344398340249,0.003134796238244514,0.9615384615384616,0.1037344398340249,0.18726591760299627
0.2787381239887747,26,1,215,318,0.1078838174273859,0.003134796238244514,0.9629629629629629,0.1078838174273859,0.19402985074626866
0.27846941273475107,27,1,214,318,0.11203319502074689,0.003134796238244514,0.9642857142857143,0.11203319502074689,0.20074349442379183
0.2783819333515529,28,1,213,318,0.11618257261410789,0.003134796238244514,0.9655172413793104,0.11618257261410789,0.20740740740740743
0.2780492418087422,29,1,212,318,0.12033195020746888,0.003134796238244514,0.9666666666666667,0.12033195020746888,0.21402214022140223
0.27780856544285293,30,1,211,318,0.12448132780082988,0.003134796238244514,0.967741935483871,0.12448132780082988,0.22058823529411764
0.2767468913123471,31,1,210,318,0.12863070539419086,0.003134796238244514,0.96875,0.12863070539419086,0.22710622710622708
0.2753765265415802,33,1,208,318,0.13692946058091288,0.003134796238244514,0.9705882352941176,0.13692946058091288,0.24
0.27511040828733135,34,1,207,318,0.14107883817427386,0.003134796238244514,0.9714285714285714,0.14107883817427386,0.24637681159420285
0.27486224501947415,35,1,206,318,0.14522821576763487,0.003134796238244514,0.9722222222222222,0.14522821576763487,0.2527075812274368
0.2744883750753723,35,2,206,317,0.14522821576763487,0.006269592476489028,0.9459459459459459,0.14522821576763487,0.2517985611510792
0.27308995545476705,36,2,205,317,0.14937759336099585,0.006269592476489028,0.9473684210526315,0.14937759336099585,0.25806451612903225
0.27296657370032323,39,2,202,317,0.16182572614107885,0.006269592476489028,0.9512195121951219,0.16182572614107885,0.2765957446808511
0.27203868942252457,39,3,202,316,0.16182572614107885,0.009404388714733543,0.9285714285714286,0.16182572614107885,0.2756183745583039
0.2719895030530249,40,3,201,316,0.16597510373443983,0.009404388714733543,0.9302325581395349,0.16597510373443983,0.28169014084507044
0.271331217821528,43,3,198,316,0.17842323651452283,0.009404388714733543,0.9347826086956522,0.17842323651452283,0.29965156794425085
0.27110519573958014,43,4,198,315,0.17842323651452283,0.012539184952978056,0.9148936170212766,0.17842323651452283,0.29861111111111116
0.27100742500586056,45,4,196,315,0.18672199170124482,0.012539184952978056,0.9183673469387755,0.18672199170124482,0.31034482758620685
0.2710072059525614,45,5,196,314,0.18672199170124482,0.01567398119122257,0.9,0.18672199170124482,0.30927835051546393
0.2709918053666266,46,5,195,314,0.1908713692946058,0.01567398119122257,0.9019607843137255,0.1908713692946058,0.3150684931506849
0.2708590263324655,46,6,195,313,0.1908713692946058,0.018808777429467086,0.8846153846153846,0.1908713692946058,0.31399317406143346
0.2708051813961059,46,7,195,312,0.1908713692946058,0.0219435736677116,0.8679245283018868,0.1908713692946058,0.3129251700680272
0.2707886601164295,47,7,194,312,0.1950207468879668,0.0219435736677116,0.8703703703703703,0.1950207468879668,0.31864406779661014
0.2706241313818541,48,7,193,312,0.1991701244813278,0.0219435736677116,0.8727272727272727,0.1991701244813278,0.3243243243243243
0.2704410695418479,50,7,191,312,0.2074688796680498,0.0219435736677116,0.8771929824561403,0.2074688796680498,0.3355704697986577
0.2702290561896815,50,8,191,311,0.2074688796680498,0.025078369905956112,0.8620689655172413,0.2074688796680498,0.3344481605351171
0.2702160529531977,50,9,191,310,0.2074688796680498,0.02821316614420063,0.847457627118644,0.2074688796680498,0.33333333333333337
0.2698180314019356,51,9,190,310,0.21161825726141079,0.02821316614420063,0.85,0.21161825726141079,0.3388704318936877
