threshold,fpr,tpr
-2.4296794212318606,0.0,0.0
-2.429679295288856,0.0,0.006369426751592357
-2.429679223684058,0.0,0.012738853503184714
-2.429679110164841,0.0,0.01910828025477707
-2.4296782275605575,0.0,0.025477707006369428
-2.4296773800793106,0.0,0.03184713375796178
-2.4296742697242477,0.0,0.03821656050955414
-2.429671740291998,0.0,0.044585987261146494
-2.4296560969904832,0.0,0.050955414012738856
-2.429643456651761,0.0,0.05732484076433121
-2.4296385266121274,0.0,0.06369426751592357
-2.4295517562271574,0.0,0.07006369426751592
-2.429471677673344,0.0,0.07643312101910828
-2.429468798081731,0.0,0.08280254777070063
-2.429423397789702,0.0,0.08917197452229299
-2.4294111950888384,0.0,0.09554140127388536
-2.4293835480825634,0.0,0.10191082802547771
-2.4293404572662713,0.0,0.10828025477707007
-2.429334049589154,0.0,0.11464968152866242
-2.4292718820926877,0.0,0.12101910828025478
-2.4292300355231777,0.0,0.12738853503184713
-2.429166182079615,0.0,0.1337579617834395
-2.4291003756394454,0.0,0.14012738853503184
-2.4289745949544868,0.0,0.1464968152866242
-2.4285506120065823,0.0,0.15286624203821655
-2.428357930639685,0.0,0.1592356687898089
-2.4282191577541377,0.0,0.16560509554140126
-2.42819281482751,0.0,0.17197452229299362
-2.4281813841083086,0.0,0.17834394904458598
-2.4281136079814956,0.0,0.18471337579617833
-2.427840287763563,0.0,0.1910828025477707
-2.4272058320885366,0.0,0.19745222929936307
-2.427065412835206,0.0,0.20382165605095542
-2.426836608424363,0.0,0.21019108280254778
-2.4268354862232453,0.0,0.21656050955414013
-2.4265134696914696,0.0,0.2229299363057325
-2.425093284700834,0.0,0.22929936305732485
-2.42493070289281,0.0,0.2356687898089172
-2.4245638198868806,0.0,0.24203821656050956
-2.424005067287504,0.0,0.2484076433121019
-2.4229013345250765,0.0,0.25477707006369427
-2.4228043336469893,0.0,0.2611464968152866
-2.421307901618762,0.0,0.267515923566879
-2.4210455013754477,0.0,0.27388535031847133
-2.420637163081309,0.0,0.2802547770700637
-2.420436261746031,0.0,0.28662420382165604
-2.4203735734118195,0.0,0.2929936305732484
-2.420251655743205,0.0,0.29936305732484075
-2.4195328187434604,0.0,0.3057324840764331
-2.4193395181800694,0.0,0.31210191082802546
-2.419007576324215,0.0,0.3184713375796178
-2.418941062222109,0.0,0.3248407643312102
-2.4188827632838903,0.0,0.33121019108280253
-2.4186102737699926,0.0,0.3375796178343949
-2.4184321390977384,0.0,0.34394904458598724
-2.4177022118195928,0.0,0.3503184713375796
-2.4174887478487306,0.0,0.35668789808917195
-2.4133534843284883,0.0,0.3630573248407643
-2.4112209810657603,0.0,0.36942675159235666
-2.408722248569543,0.0,0.37579617834394907
-2.4081763948456403,0.0,0.3821656050955414
-2.4069142879721115,0.0,0.3885350318471338
-2.4062808741372024,0.0,0.39490445859872614
-2.4055646980492784,0.0,0.4012738853503185
-2.401992177534657,0.0,0.40764331210191085
-2.4011847406817117,0.0,0.4140127388535032
-2.4010278837571155,0.0,0.42038216560509556
-2.398610112583014,0.0,0.4267515923566879
-2.3965823143844465,0.0,0.43312101910828027
-2.3933674146893344,0.0,0.4394904458598726
-2.3894561207273495,0.0,0.445859872611465
-2.3891586532585545,0.0,0.45222929936305734
-2.388640537728199,0.0,0.4585987261146497
-2.3879409511736727,0.0,0.46496815286624205
-2.3876402220586965,0.0,0.4713375796178344
-2.387095113087834,0.0,0.47770700636942676
-2.386763958844912,0.0,0.4840764331210191
-2.380314234328504,0.0,0.49044585987261147
-2.379741248196199,0.0,0.4968152866242038
-2.377977711508246,0.0,0.5031847133757962
-2.374746202950245,0.0,0.5095541401273885
-2.3746296178774537,0.0,0.5159235668789809
-2.37427323662833,0.0,0.5222929936305732
-2.374100804995429,0.0,0.5286624203821656
-2.3739202003118947,0.0,0.535031847133758
-2.371133795331892,0.0,0.5414012738853503
-2.366000812920642,0.0,0.5477707006369427
-2.36589479053376,0.0,0.554140127388535
-2.365190791947852,0.0,0.5605095541401274
-2.363786412659567,0.0,0.5668789808917197
-2.359169844866272,0.0,0.5732484076433121
-2.359100141072626,0.0,0.5796178343949044
-2.3590681667555042,0.0,0.5859872611464968
-2.358853767815769,0.0,0.5923566878980892
-2.357756447696325,0.0,0.5987261146496815
-2.3472811890106287,0.0,0.6050955414012739
-2.3470211598410025,0.0,0.6114649681528662
-2.337684336840485,0.0,0.6178343949044586
-2.332838355125745,0.0,0.6242038216560509
-2.3303751262940127,0.0,0.6305732484076433
-2.3288769242382763,0.0,0.6369426751592356
-2.3232246621452237,0.0,0.643312101910828
-2.322295900341803,0.0,0.6496815286624203
-2.3044162697755306,0.0,0.6560509554140127
-2.3000462995303033,0.0,0.6624203821656051
-2.2999003932708106,0.0,0.6687898089171974
-2.2915237195793834,0.0,0.6751592356687898
-2.2863227407307263,0.0,0.6815286624203821
-2.285615984548408,0.0,0.6878980891719745
-2.2842369585360984,0.0,0.6942675159235668
-2.2666321603171538,0.0,0.7006369426751592
-2.2538477953709326,0.0,0.7070063694267515
-2.2490775531991316,0.0,0.7133757961783439
-2.2426488576128025,0.0,0.7197452229299363
-2.2288450312208896,0.0,0.7261146496815286
-2.2279346846131403,0.0,0.732484076433121
-2.223607663942302,0.0,0.7388535031847133
-2.2195893090363037,0.0,0.7452229299363057
-2.2080119229016026,0.0,0.7515923566878981
-2.199468853746291,0.0,0.7579617834394905
-2.1906719758613904,0.0,0.7643312101910829
-2.1832550387184275,0.0,0.7707006369426752
-2.183250842711924,0.0,0.7770700636942676
-2.1788480720301577,0.0,0.7834394904458599
-2.1598622854366667,0.0,0.7898089171974523
-2.1557689353939082,0.0,0.7961783439490446
-2.149578499716345,0.0,0.802547770700637
-2.1450949943186086,0.0,0.8089171974522293
-2.142621499342307,0.0,0.8152866242038217
-2.1366859524229196,0.0,0.821656050955414
-2.1315545184406473,0.011363636363636364,0.821656050955414
-2.1251348044663456,0.011363636363636364,0.8280254777070064
-2.123533472726462,0.011363636363636364,0.8343949044585988
