threshold,tp,fp,fn,tn,tpr,fpr,precision,recall,f1
0.7095479669561222,1,0,4,16,0.2,0.0,1.0,0.2,0.33333333333333337
0.6865741971105811,2,0,3,16,0.4,0.0,1.0,0.4,0.5714285714285715
0.6839196051273215,3,0,2,16,0.6,0.0,1.0,0.6,0.7499999999999999
0.6771161116490396,4,0,1,16,0.8,0.0,1.0,0.8,0.888888888888889
0.6607052731350046,4,1,1,15,0.8,0.0625,0.8,0.8,0.8000000000000002
0.6429170251593505,4,2,1,14,0.8,0.125,0.6666666666666666,0.8,0.7272727272727272
0.6403969714248646,5,2,0,14,1.0,0.125,0.7142857142857143,1.0,0.8333333333333333
0.6360461719791285,5,3,0,13,1.0,0.1875,0.625,1.0,0.7692307692307693
0.6280071204111711,5,4,0,12,1.0,0.25,0.5555555555555556,1.0,0.7142857142857143
0.617595331875648,5,5,0,11,1.0,0.3125,0.5,1.0,0.6666666666666666
0.6106772254626117,5,6,0,10,1.0,0.375,0.45454545454545453,1.0,0.625
0.5938532640385058,5,7,0,9,1.0,0.4375,0.4166666666666667,1.0,0.5882352941176471
0.580533514452862,5,8,0,8,1.0,0.5,0.38461538461538464,1.0,0.5555555555555556
0.5639252307540091,5,9,0,7,1.0,0.5625,0.35714285714285715,1.0,0.5263157894736842
0.5482736929992118,5,10,0,6,1.0,0.625,0.3333333333333333,1.0,0.5
0.5439047890326517,5,11,0,5,1.0,0.6875,0.3125,1.0,0.47619047619047616
0.5415073082977306,5,12,0,4,1.0,0.75,0.29411764705882354,1.0,0.45454545454545453
0.5326835779827828,5,13,0,3,1.0,0.8125,0.2777777777777778,1.0,0.4347826086956522
0.5296484967464262,5,14,0,2,1.0,0.875,0.2631578947368421,1.0,0.4166666666666667
0.5286293737883446,5,15,0,1,1.0,0.9375,0.25,1.0,0.4
0.5132809432602454,5,16,0,0,1.0,1.0,0.23809523809523808,1.0,0.3846153846153846
