threshold,tp,fp,fn,tn,tpr,fpr,precision,recall,f1
0.6945044153046113,0,1,994,9529,0.0,1.049317943336831e-4,0.0,0.0,0.0
0.6868997905067055,0,2,994,9528,0.0,2.098635886673662e-4,0.0,0.0,0.0
0.6797941183420435,1,2,993,9528,0.001006036217303823,2.098635886673662e-4,0.3333333333333333,0.001006036217303823,0.0020060180541624875
0.6744100062155384,1,3,993,9527,0.001006036217303823,3.147953830010493e-4,0.25,0.001006036217303823,0.0020040080160320644
0.6735854746673091,1,4,993,9526,0.001006036217303823,4.197271773347324e-4,0.2,0.001006036217303823,0.002002002002002002
0.6702974168540199,1,5,993,9525,0.001006036217303823,5.246589716684155e-4,0.16666666666666666,0.001006036217303823,0.002
0.6698875397823828,1,6,993,9524,0.001006036217303823,6.295907660020986e-4,0.14285714285714285,0.001006036217303823,0.001998001998001998
0.6633634888447087,1,7,993,9523,0.001006036217303823,7.345225603357817e-4,0.125,0.001006036217303823,0.0019960079840319364
0.6617424281808674,1,9,993,9521,0.001006036217303823,9.44386149003148e-4,0.1,0.001006036217303823,0.00199203187250996
0.6613377823597426,1,10,993,9520,0.001006036217303823,0.001049317943336831,0.09090909090909091,0.001006036217303823,0.0019900497512437814
0.6601253289012747,1,11,993,9519,0.001006036217303823,0.001154249737670514,0.08333333333333333,0.001006036217303823,0.0019880715705765406
0.6589150982757195,1,12,993,9518,0.001006036217303823,0.0012591815320041973,0.07692307692307693,0.001006036217303823,0.0019860973187686196
0.6536963523712741,1,14,993,9516,0.001006036217303823,0.0014690451206715634,0.06666666666666667,0.001006036217303823,0.0019821605550049554
0.6524979082110262,1,15,993,9515,0.001006036217303823,0.0015739769150052466,0.0625,0.001006036217303823,0.0019801980198019802
0.6517001663247624,1,16,993,9514,0.001006036217303823,0.0016789087093389296,0.058823529411764705,0.001006036217303823,0.0019782393669634025
0.6497100760117173,1,17,993,9513,0.001006036217303823,0.0017838405036726128,0.05555555555555555,0.001006036217303823,0.0019762845849802375
0.6493127877980485,1,18,993,9512,0.001006036217303823,0.001888772298006296,0.05263157894736842,0.001006036217303823,0.001974333662388944
0.6489157425203145,1,20,993,9510,0.001006036217303823,0.002098635886673662,0.047619047619047616,0.001006036217303823,0.001970443349753695
0.6481223801785351,1,21,993,9509,0.001006036217303823,0.002203567681007345,0.045454545454545456,0.001006036217303823,0.0019685039370078744
0.6433825338812911,1,22,993,9508,0.001006036217303823,0.002308499475341028,0.043478260869565216,0.001006036217303823,0.0019665683382497543
0.6398504109275309,1,23,993,9507,0.001006036217303823,0.0024134312696747116,0.041666666666666664,0.001006036217303823,0.0019646365422396855
0.6390681318315878,1,24,993,9506,0.001006036217303823,0.0025183630640083945,0.04,0.001006036217303823,0.0019627085377821396
0.6386773510112155,1,25,993,9505,0.001006036217303823,0.0026232948583420775,0.038461538461538464,0.001006036217303823,0.00196078431372549
0.6367270283397075,1,26,993,9504,0.001006036217303823,0.002728226652675761,0.037037037037037035,0.001006036217303823,0.0019588638589618022
0.6357224829501705,1,27,993,9503,0.001006036217303823,0.002833158447009444,0.03571428571428571,0.001006036217303823,0.0019569471624266144
0.6351710591665417,1,29,993,9501,0.001006036217303823,0.00304302203567681,0.03333333333333333,0.001006036217303823,0.001953125
0.6332314436235499,1,30,993,9500,0.001006036217303823,0.0031479538300104933,0.03225806451612903,0.001006036217303823,0.001951219512195122
0.6320705184892071,2,30,992,9500,0.002012072434607646,0.0031479538300104933,0.0625,0.002012072434607646,0.0038986354775828462
0.6308565939425309,2,31,992,9499,0.002012072434607646,0.0032528856243441762,0.06060606060606061,0.002012072434607646,0.0038948393378773127
0.6289939748156773,2,32,992,9498,0.002012072434607646,0.0033578174186778592,0.058823529411764705,0.002012072434607646,0.0038910505836575876
0.628600497670826,2,33,992,9497,0.002012072434607646,0.0034627492130115426,0.05714285714285714,0.002012072434607646,0.0038872691933916426
0.6274480626100677,2,34,992,9496,0.002012072434607646,0.0035676810073452256,0.05555555555555555,0.002012072434607646,0.0038834951456310682
0.6266809465860921,3,34,991,9496,0.0030181086519114686,0.0035676810073452256,0.08108108108108109,0.0030181086519114686,0.005819592628516003
0.62591476843575,3,35,991,9495,0.0030181086519114686,0.0036726128016789086,0.07894736842105263,0.0030181086519114686,0.005813953488372092
0.6255991039354507,3,36,991,9494,0.0030181086519114686,0.003777544596012592,0.07692307692307693,0.0030181086519114686,0.005808325266214907
0.624701748724819,3,37,991,9493,0.0030181086519114686,0.003882476390346275,0.075,0.0030181086519114686,0.005802707930367504
0.6228594116589062,3,38,991,9492,0.0030181086519114686,0.003987408184679958,0.07317073170731707,0.0030181086519114686,0.0057971014492753615
0.6185914957891802,3,39,991,9491,0.0030181086519114686,0.004092339979013641,0.07142857142857142,0.0030181086519114686,0.00579150579150579
0.6171707596948728,3,40,991,9490,0.0030181086519114686,0.004197271773347324,0.06976744186046512,0.0030181086519114686,0.005785920925747348
0.6160392791685565,3,42,991,9488,0.0030181086519114686,0.00440713536201469,0.06666666666666667,0.0030181086519114686,0.005774783445620789
0.6154115754578577,3,43,991,9487,0.0030181086519114686,0.004512067156348373,0.06521739130434782,0.0030181086519114686,0.005769230769230769
0.6141580861517703,3,44,991,9486,0.0030181086519114686,0.004616998950682056,0.06382978723404255,0.0030181086519114686,0.005763688760806915
0.6122826377153802,3,45,991,9485,0.0030181086519114686,0.00472193074501574,0.0625,0.0030181086519114686,0.005758157389635316
0.6107864032740152,3,46,991,9484,0.0030181086519114686,0.004826862539349423,0.061224489795918366,0.0030181086519114686,0.005752636625119846
0.6092938251791898,3,47,991,9483,0.0030181086519114686,0.004931794333683106,0.06,0.0030181086519114686,0.005747126436781608
0.6081767857096986,3,49,991,9481,0.0030181086519114686,0.005141657922350472,0.057692307692307696,0.0030181086519114686,0.0057361376673040155
0.6063196023109505,3,52,991,9478,0.0030181086519114686,0.005456453305351522,0.05454545454545454,0.0030181086519114686,0.005719733079122974
0.6049612732002249,3,53,991,9477,0.0030181086519114686,0.005561385099685205,0.05357142857142857,0.0030181086519114686,0.005714285714285713
0.604468090174667,4,53,990,9477,0.004024144869215292,0.005561385099685205,0.07017543859649122,0.004024144869215292,0.007611798287345386
0.6040456818847885,4,54,990,9476,0.004024144869215292,0.005666316894018888,0.06896551724137931,0.004024144869215292,0.0076045627376425855
