threshold,fpr,tpr
-10465.8094894828,0.0,0.0
-8278.934039040943,0.0004578754578754579,0.0
-4175.9200941613935,0.0009157509157509158,0.0
-3238.900881979529,0.0013736263736263737,0.0
-3229.520121413334,0.0018315018315018315,0.0
-2464.742045122879,0.0022893772893772895,0.0
-2370.70129666532,0.0027472527472527475,0.0
-2353.871702632485,0.003205128205128205,0.0
-2341.548052616703,0.003663003663003663,0.0
-2339.543484426269,0.004120879120879121,0.0
-2336.4923033592186,0.004578754578754579,0.0
-2329.8063772459573,0.005036630036630037,0.0
-2326.4905357009866,0.005494505494505495,0.0
-2319.713092520423,0.005952380952380952,0.0
-2313.2731242455075,0.00641025641025641,0.0
-2313.102677628546,0.006868131868131868,0.0
-2290.4999479081407,0.007326007326007326,0.0
-2283.871015519815,0.007783882783882784,0.0
-2282.540313153675,0.008241758241758242,0.0
-2266.2876309955045,0.0086996336996337,0.0
-2221.442025304863,0.009157509157509158,0.0
-2207.2927111375284,0.009615384615384616,0.0
-2183.3969165743356,0.010073260073260074,0.0
-2178.392479639495,0.010531135531135532,0.0
-2177.2482387554965,0.01098901098901099,0.0
-2175.498101022833,0.01098901098901099,0.005847953216374269
-2171.685766023078,0.011446886446886446,0.005847953216374269
-2162.8917179410464,0.011904761904761904,0.005847953216374269
-2140.7164919361285,0.012362637362637362,0.005847953216374269
-2120.0484079695752,0.01282051282051282,0.005847953216374269
-2115.433515678581,0.013278388278388278,0.005847953216374269
-2087.5284387678103,0.013736263736263736,0.005847953216374269
-2052.7694494292073,0.014194139194139194,0.005847953216374269
-2050.7059917522292,0.014652014652014652,0.005847953216374269
-2036.30534397008,0.01510989010989011,0.005847953216374269
-2000.5934746878231,0.015567765567765568,0.005847953216374269
-1979.837105842403,0.016025641025641024,0.005847953216374269
-1966.9023621230415,0.016483516483516484,0.005847953216374269
-1940.128707948809,0.01694139194139194,0.005847953216374269
-1926.1426309039664,0.0173992673992674,0.005847953216374269
-1913.8532291129939,0.017857142857142856,0.005847953216374269
-1888.5534053235572,0.018315018315018316,0.005847953216374269
-1877.5451005821708,0.018772893772893772,0.005847953216374269
-1866.9780117228022,0.019230769230769232,0.005847953216374269
-1687.7914073423763,0.019688644688644688,0.005847953216374269
-1685.900952361186,0.020146520146520148,0.005847953216374269
-1676.1829832029066,0.020604395604395604,0.005847953216374269
-1673.350563821535,0.021062271062271064,0.005847953216374269
-1666.395333590007,0.02152014652014652,0.005847953216374269
-1520.751922974501,0.02197802197802198,0.005847953216374269
-1508.4487545007933,0.022435897435897436,0.005847953216374269
-1504.776110518499,0.022435897435897436,0.011695906432748537
-1502.3770016797528,0.022893772893772892,0.011695906432748537
-1487.480412141393,0.023351648351648352,0.011695906432748537
-1463.8372937220443,0.023809523809523808,0.011695906432748537
-1460.188800733472,0.024267399267399268,0.011695906432748537
-1449.6499464652904,0.024725274725274724,0.011695906432748537
-1371.991672494295,0.025183150183150184,0.011695906432748537
-1348.8562979900762,0.02564102564102564,0.011695906432748537
-1332.2466417785306,0.0260989010989011,0.011695906432748537
-1310.5484332316555,0.026556776556776556,0.011695906432748537
-1248.0585178550243,0.027014652014652016,0.011695906432748537
-1222.0021816333444,0.027472527472527472,0.011695906432748537
-1213.6835346858275,0.027930402930402932,0.011695906432748537
-1194.169469720885,0.028388278388278388,0.011695906432748537
-1176.257784067658,0.028846153846153848,0.011695906432748537
-1174.302700343272,0.029304029304029304,0.011695906432748537
-1128.5068963142028,0.02976190476190476,0.011695906432748537
-1074.720135082388,0.03021978021978022,0.011695906432748537
-1048.4261882715593,0.030677655677655676,0.011695906432748537
-1045.1468280768374,0.031135531135531136,0.011695906432748537
-1032.9851681420196,0.03159340659340659,0.011695906432748537
-1000.8878715773451,0.03205128205128205,0.011695906432748537
-954.4995286213768,0.03250915750915751,0.011695906432748537
-951.1707289436636,0.03296703296703297,0.011695906432748537
-948.435651299955,0.033424908424908424,0.011695906432748537
-877.3309118205245,0.03388278388278388,0.011695906432748537
-874.2189751857684,0.03388278388278388,0.017543859649122806
-857.581766100591,0.034340659340659344,0.017543859649122806
-844.162516057246,0.0347985347985348,0.017543859649122806
-840.7597056314453,0.035256410256410256,0.017543859649122806
-837.4635840927056,0.03571428571428571,0.017543859649122806
-836.5670894002546,0.036172161172161175,0.017543859649122806
-827.0010008804322,0.03663003663003663,0.017543859649122806
-825.2240553241181,0.03708791208791209,0.017543859649122806
-815.5403640508728,0.037545787545787544,0.017543859649122806
-806.294844035484,0.038003663003663,0.017543859649122806
-795.5435558588263,0.038461538461538464,0.017543859649122806
-779.6187758806709,0.03891941391941392,0.017543859649122806
-777.268536239647,0.039377289377289376,0.017543859649122806
-776.4278433671967,0.03983516483516483,0.017543859649122806
-767.7527198088095,0.040293040293040296,0.017543859649122806
-738.1094155720282,0.04075091575091575,0.017543859649122806
-703.0773791296984,0.04120879120879121,0.017543859649122806
-688.9579070869012,0.041666666666666664,0.017543859649122806
-674.6034164922336,0.04212454212454213,0.017543859649122806
-662.506279286471,0.042582417582417584,0.017543859649122806
-662.1124955705951,0.04304029304029304,0.017543859649122806
-652.6386505897854,0.043498168498168496,0.017543859649122806
-647.2489476348744,0.04395604395604396,0.017543859649122806
-631.2283202858309,0.044413919413919416,0.017543859649122806
-615.7749345388627,0.04487179487179487,0.017543859649122806
-603.4036864845556,0.04532967032967033,0.017543859649122806
-587.8402714032226,0.045787545787545784,0.017543859649122806
-583.8672027279983,0.04624542124542125,0.017543859649122806
-572.938366353896,0.046703296703296704,0.017543859649122806
-570.2252075605128,0.04716117216117216,0.017543859649122806
-554.0443678419997,0.047619047619047616,0.017543859649122806
-536.0588512877644,0.04807692307692308,0.017543859649122806
-528.8405620177042,0.048534798534798536,0.017543859649122806
-522.6687094420196,0.04899267399267399,0.017543859649122806
-520.2038454009763,0.04945054945054945,0.017543859649122806
-511.81502336797564,0.04990842490842491,0.017543859649122806
-503.9555501781482,0.05036630036630037,0.017543859649122806
-495.39840910513044,0.050824175824175824,0.017543859649122806
-493.1677447766592,0.05128205128205128,0.017543859649122806
-492.1434190252337,0.05128205128205128,0.023391812865497075
-466.7337830854035,0.051739926739926737,0.023391812865497075
-447.2907850176358,0.0521978021978022,0.023391812865497075
-437.0824601232614,0.052655677655677656,0.023391812865497075
-421.7731146051897,0.05311355311355311,0.023391812865497075
-407.96207622993063,0.05357142857142857,0.023391812865497075
-401.1471804710212,0.05357142857142857,0.029239766081871343
-394.6685789328742,0.05402930402930403,0.029239766081871343
-392.5680540255905,0.05448717948717949,0.029239766081871343
-389.7583910777321,0.054945054945054944,0.029239766081871343
-385.97103092624025,0.0554029304029304,0.029239766081871343
-368.28468985085215,0.055860805860805864,0.029239766081871343
-344.370902036527,0.05631868131868132,0.029239766081871343
-334.52861799533935,0.056776556776556776,0.029239766081871343
-329.33755333943316,0.05723443223443223,0.029239766081871343
-325.78800158048443,0.057692307692307696,0.029239766081871343
-320.6018652164199,0.05815018315018315,0.029239766081871343
-317.3371609228042,0.05815018315018315,0.03508771929824561
-308.70368335315027,0.05860805860805861,0.03508771929824561
-307.5010179353344,0.059065934065934064,0.03508771929824561
-307.41091487575875,0.05952380952380952,0.03508771929824561
-304.0196890338742,0.05952380952380952,0.04093567251461988
-302.0972043467111,0.05952380952380952,0.04678362573099415
-298.5380867270353,0.05952380952380952,0.05263157894736842
-281.61301891170785,0.059981684981684984,0.05263157894736842
-267.7948399236178,0.059981684981684984,0.05847953216374269
-261.79371903646654,0.06043956043956044,0.05847953216374269
-260.270139235578,0.06043956043956044,0.06432748538011696
-256.58069959589136,0.060897435897435896,0.06432748538011696
-255.06911038770016,0.060897435897435896,0.07017543859649122
-254.66582440834458,0.06135531135531135,0.07017543859649122
-254.5008252407468,0.061813186813186816,0.07017543859649122
-244.21121886704037,0.06227106227106227,0.07017543859649122
-241.9095722264325,0.06272893772893773,0.07017543859649122
-240.4195164068517,0.06318681318681318,0.07017543859649122
-231.1150354626804,0.06318681318681318,0.07602339181286549
-227.0036733710403,0.06364468864468864,0.07602339181286549
-223.23672286324637,0.0641025641025641,0.07602339181286549
-222.17340761406734,0.06456043956043957,0.07602339181286549
-220.54387087958497,0.06501831501831502,0.07602339181286549
-220.19135138830381,0.06501831501831502,0.08187134502923976
-214.3493920995008,0.06547619047619048,0.08187134502923976
-208.543353274357,0.06593406593406594,0.08187134502923976
-202.74483617908749,0.06639194139194139,0.08187134502923976
-197.15992342422038,0.06684981684981685,0.08187134502923976
-196.49943879529945,0.0673076923076923,0.08187134502923976
-180.9114530900032,0.0673076923076923,0.08771929824561403
-179.62782855270842,0.0673076923076923,0.0935672514619883
-174.82970406630227,0.06776556776556776,0.0935672514619883
-173.49263315581197,0.06822344322344322,0.0935672514619883
-172.20579528951367,0.06868131868131869,0.0935672514619883
-163.98607844911106,0.06913919413919414,0.0935672514619883
-162.74344683164418,0.0695970695970696,0.0935672514619883
-161.2735618187903,0.0695970695970696,0.09941520467836257
-155.78643855296957,0.07005494505494506,0.09941520467836257
-152.88634275610724,0.07051282051282051,0.09941520467836257
-152.3370159015472,0.07097069597069597,0.09941520467836257
-143.60198688555755,0.07142857142857142,0.09941520467836257
-142.06988196523088,0.07142857142857142,0.10526315789473684
-141.47265828834617,0.07188644688644688,0.10526315789473684
-139.1739754621084,0.07234432234432235,0.10526315789473684
-135.8215251040969,0.07280219780219781,0.10526315789473684
-135.7646673391912,0.07280219780219781,0.1111111111111111
-131.23472186102697,0.07326007326007326,0.1111111111111111
-130.20826180100715,0.07326007326007326,0.11695906432748537
-129.22442489490385,0.07371794871794872,0.11695906432748537
-128.63015176032417,0.07417582417582418,0.11695906432748537
-120.5439210366984,0.07463369963369963,0.11695906432748537
-117.7102316200432,0.07509157509157509,0.11695906432748537
-116.2763654194651,0.07554945054945054,0.11695906432748537
-114.96509752703258,0.076007326007326,0.11695906432748537
-113.5581768571405,0.076007326007326,0.12280701754385964
-112.99035920509971,0.07646520146520147,0.12280701754385964
-111.79554654570381,0.07692307692307693,0.12280701754385964
-108.0367517316642,0.07738095238095238,0.12280701754385964
-107.198284743442,0.07783882783882784,0.12280701754385964
-103.96537142717455,0.0782967032967033,0.12280701754385964
-100.0905854176466,0.0782967032967033,0.1286549707602339
-98.69041181537779,0.07875457875457875,0.1286549707602339
-97.48524125384688,0.07921245421245421,0.1286549707602339
-94.9764536663996,0.07967032967032966,0.1286549707602339
-93.32749578957743,0.08012820512820513,0.1286549707602339
-89.75397398146748,0.08058608058608059,0.1286549707602339
-88.62806844778981,0.08104395604395605,0.1286549707602339
-88.3062823639413,0.0815018315018315,0.1286549707602339
-85.2085136091784,0.08195970695970696,0.1286549707602339
-83.41784946235305,0.08241758241758242,0.1286549707602339
-79.72999324345756,0.08287545787545787,0.1286549707602339
-73.95834109396344,0.08287545787545787,0.13450292397660818
-70.5169216060903,0.08287545787545787,0.14035087719298245
-70.22731942241666,0.08287545787545787,0.14619883040935672
-69.54153357876646,0.08333333333333333,0.14619883040935672
-63.86195595005671,0.08379120879120878,0.14619883040935672
-63.25350885013631,0.08424908424908426,0.14619883040935672
-60.53805483148204,0.08470695970695971,0.14619883040935672
-46.38050260216011,0.08516483516483517,0.14619883040935672
-43.84014573640451,0.08562271062271062,0.14619883040935672
-41.02406853526969,0.08608058608058608,0.14619883040935672
-35.64562184347278,0.08653846153846154,0.14619883040935672
-33.069970800740066,0.08699633699633699,0.14619883040935672
-30.434245610611185,0.08745421245421245,0.14619883040935672
-29.00024970366826,0.08745421245421245,0.15204678362573099
-25.592573122966087,0.08791208791208792,0.15204678362573099
-22.447821263721494,0.08836996336996338,0.15204678362573099
-19.612895491957147,0.08836996336996338,0.15789473684210525
-17.613722167103816,0.08882783882783883,0.15789473684210525
-10.116829426611844,0.08928571428571429,0.15789473684210525
-6.439192612302691,0.08974358974358974,0.15789473684210525
-5.106239712015395,0.0902014652014652,0.15789473684210525
-4.745080688021517,0.09065934065934066,0.15789473684210525
-4.3324896876058006,0.09111721611721611,0.15789473684210525
-3.9998284873000216,0.09157509157509157,0.15789473684210525
-3.5683247970580396,0.09203296703296704,0.15789473684210525
-3.5624417320200337,0.0924908424908425,0.15789473684210525
2.623332114712298,0.09294871794871795,0.15789473684210525
2.979243765900435,0.09340659340659341,0.15789473684210525
3.7231039163172,0.09340659340659341,0.16374269005847952
7.483780386356017,0.09386446886446886,0.16374269005847952
10.767860596804269,0.09386446886446886,0.1695906432748538
12.623023091403127,0.09432234432234432,0.1695906432748538
12.722445994228366,0.09478021978021978,0.1695906432748538
14.196195970990459,0.09523809523809523,0.1695906432748538
14.55837922281296,0.09569597069597069,0.1695906432748538
15.218130551731491,0.09615384615384616,0.1695906432748538
15.98530475308229,0.09661172161172162,0.1695906432748538
17.639553410982217,0.09706959706959707,0.1695906432748538
18.653191177556266,0.09752747252747253,0.1695906432748538
18.801444851492903,0.09798534798534798,0.1695906432748538
19.53802039915749,0.09844322344322344,0.1695906432748538
19.771658749179778,0.09844322344322344,0.17543859649122806
19.92708082118395,0.0989010989010989,0.17543859649122806
20.018663076808963,0.09935897435897435,0.17543859649122806
23.20496105298855,0.09981684981684982,0.17543859649122806
26.66049878292631,0.10027472527472528,0.17543859649122806
27.42996259966091,0.10073260073260074,0.17543859649122806
27.51857840404304,0.10119047619047619,0.17543859649122806
