threshold,tp,fp,fn,tn,tpr,fpr,precision,recall,f1
0.3080979750837507,1,0,240,272,0.004149377593360996,0.0,1.0,0.004149377593360996,0.008264462809917356
0.3072718284950444,3,0,238,272,0.012448132780082987,0.0,1.0,0.012448132780082987,0.02459016393442623
0.30574719077006846,4,0,237,272,0.016597510373443983,0.0,1.0,0.016597510373443983,0.0326530612244898
0.30289190124511767,5,0,236,272,0.02074688796680498,0.0,1.0,0.02074688796680498,0.04065040650406504
0.3023348399428302,6,0,235,272,0.024896265560165973,0.0,1.0,0.024896265560165973,0.048582995951417005
0.3011855562765871,7,0,234,272,0.029045643153526972,0.0,1.0,0.029045643153526972,0.05645161290322581
0.29790259777516537,8,0,233,272,0.03319502074688797,0.0,1.0,0.03319502074688797,0.0642570281124498
0.2973191092985231,8,1,233,271,0.03319502074688797,0.003676470588235294,0.8888888888888888,0.03319502074688797,0.064
0.2937834570960462,9,1,232,271,0.03734439834024896,0.003676470588235294,0.9,0.03734439834024896,0.07171314741035856
0.29324264324148824,10,1,231,271,0.04149377593360996,0.003676470588235294,0.9090909090909091,0.04149377593360996,0.07936507936507936
0.29299164953063195,11,1,230,271,0.04564315352697095,0.003676470588235294,0.9166666666666666,0.04564315352697095,0.08695652173913043
0.2923358403412314,12,1,229,271,0.04979253112033195,0.003676470588235294,0.9230769230769231,0.04979253112033195,0.09448818897637794
0.2919414665707644,13,1,228,271,0.05394190871369295,0.003676470588235294,0.9285714285714286,0.05394190871369295,0.10196078431372549
0.2913935812399893,14,1,227,271,0.058091286307053944,0.003676470588235294,0.9333333333333333,0.058091286307053944,0.109375
0.29101504406723994,14,2,227,270,0.058091286307053944,0.007352941176470588,0.875,0.058091286307053944,0.10894941634241245
0.2905548210564739,15,2,226,270,0.06224066390041494,0.007352941176470588,0.8823529411764706,0.06224066390041494,0.11627906976744186
0.29029899289467104,16,2,225,270,0.06639004149377593,0.007352941176470588,0.8888888888888888,0.06639004149377593,0.12355212355212356
0.289242309372853,17,2,224,270,0.07053941908713693,0.007352941176470588,0.8947368421052632,0.07053941908713693,0.13076923076923078
0.28677190986209716,18,2,223,270,0.07468879668049792,0.007352941176470588,0.9,0.07468879668049792,0.13793103448275862
