threshold,tp,fp,fn,tn,tpr,fpr,precision,recall,f1
0.7402840762013255,1,0,81,47,0.012195121951219513,0.0,1.0,0.012195121951219513,0.024096385542168676
0.7390238516531537,2,0,80,47,0.024390243902439025,0.0,1.0,0.024390243902439025,0.047619047619047616
0.7362092508696667,3,0,79,47,0.036585365853658534,0.0,1.0,0.036585365853658534,0.07058823529411765
0.7358826681866677,4,0,78,47,0.04878048780487805,0.0,1.0,0.04878048780487805,0.09302325581395349
0.7346168983267044,5,0,77,47,0.06097560975609756,0.0,1.0,0.06097560975609756,0.11494252873563218
0.7331450869496863,6,0,76,47,0.07317073170731707,0.0,1.0,0.07317073170731707,0.13636363636363635
0.7323492913534163,7,0,75,47,0.08536585365853659,0.0,1.0,0.08536585365853659,0.15730337078651685
0.7316324227580681,8,0,74,47,0.0975609756097561,0.0,1.0,0.0975609756097561,0.17777777777777776
0.7311959091956726,9,0,73,47,0.10975609756097561,0.0,1.0,0.10975609756097561,0.1978021978021978
0.7299641111647784,10,0,72,47,0.12195121951219512,0.0,1.0,0.12195121951219512,0.21739130434782605
0.7282172301702244,11,0,71,47,0.13414634146341464,0.0,1.0,0.13414634146341464,0.23655913978494622
0.7280233905188409,12,0,70,47,0.14634146341463414,0.0,1.0,0.14634146341463414,0.2553191489361702
0.7263198249093985,13,0,69,47,0.15853658536585366,0.0,1.0,0.15853658536585366,0.2736842105263158
0.7256755763752185,14,0,68,47,0.17073170731707318,0.0,1.0,0.17073170731707318,0.2916666666666667
0.7250318992920158,15,0,67,47,0.18292682926829268,0.0,1.0,0.18292682926829268,0.30927835051546393
0.7237462574514748,16,0,66,47,0.1951219512195122,0.0,1.0,0.1951219512195122,0.326530612244898
0.7226167785559626,17,0,65,47,0.2073170731707317,0.0,1.0,0.2073170731707317,0.3434343434343434
0.7222226710062605,18,0,64,47,0.21951219512195122,0.0,1.0,0.21951219512195122,0.36
0.7215915092181932,19,0,63,47,0.23170731707317074,0.0,1.0,0.23170731707317074,0.37623762376237624
0.7203758910931647,20,0,62,47,0.24390243902439024,0.0,1.0,0.24390243902439024,0.39215686274509803
0.7194802860899139,21,0,61,47,0.25609756097560976,0.0,1.0,0.25609756097560976,0.4077669902912621
0.7170593979608751,22,0,60,47,0.2682926829268293,0.0,1.0,0.2682926829268293,0.4230769230769231
0.7168612581251967,23,0,59,47,0.2804878048780488,0.0,1.0,0.2804878048780488,0.43809523809523815
0.7164869415159534,24,0,58,47,0.2926829268292683,0.0,1.0,0.2926829268292683,0.45283018867924524
0.7162696075000727,25,0,57,47,0.3048780487804878,0.0,1.0,0.3048780487804878,0.4672897196261682
0.7159532301020848,26,0,56,47,0.3170731707317073,0.0,1.0,0.3170731707317073,0.48148148148148145
0.7138619548128522,27,0,55,47,0.32926829268292684,0.0,1.0,0.32926829268292684,0.4954128440366972
0.7131883524733538,28,0,54,47,0.34146341463414637,0.0,1.0,0.34146341463414637,0.5090909090909091
0.712050074943353,29,0,53,47,0.35365853658536583,0.0,1.0,0.35365853658536583,0.5225225225225225
0.7110325868407132,30,0,52,47,0.36585365853658536,0.0,1.0,0.36585365853658536,0.5357142857142857
0.709640412375651,31,0,51,47,0.3780487804878049,0.0,1.0,0.3780487804878049,0.5486725663716815
0.7072441021920124,32,0,50,47,0.3902439024390244,0.0,1.0,0.3902439024390244,0.5614035087719299
0.7062395740819217,33,0,49,47,0.4024390243902439,0.0,1.0,0.4024390243902439,0.5739130434782609
0.7060474651657923,34,0,48,47,0.4146341463414634,0.0,1.0,0.4146341463414634,0.5862068965517241
0.7049822483225112,35,0,47,47,0.4268292682926829,0.0,1.0,0.4268292682926829,0.5982905982905983
0.7049319230022894,36,0,46,47,0.43902439024390244,0.0,1.0,0.43902439024390244,0.6101694915254238
