threshold,tp,fp,fn,tn,tpr,fpr,precision,recall,f1
0.7304176898784056,0,1,994,9529,0.0,1.049317943336831e-4,0.0,0.0,0.0
0.7180782278732244,1,2,993,9528,0.001006036217303823,2.098635886673662e-4,0.3333333333333333,0.001006036217303823,0.0020060180541624875
0.7154068815183026,1,3,993,9527,0.001006036217303823,3.147953830010493e-4,0.25,0.001006036217303823,0.0020040080160320644
0.7119868905981093,1,4,993,9526,0.001006036217303823,4.197271773347324e-4,0.2,0.001006036217303823,0.002002002002002002
0.7097159843784071,1,5,993,9525,0.001006036217303823,5.246589716684155e-4,0.16666666666666666,0.001006036217303823,0.002
0.7048205047192287,1,6,993,9524,0.001006036217303823,6.295907660020986e-4,0.14285714285714285,0.001006036217303823,0.001998001998001998
0.7036955826135559,1,7,993,9523,0.001006036217303823,7.345225603357817e-4,0.125,0.001006036217303823,0.0019960079840319364
0.7033210077024453,1,8,993,9522,0.001006036217303823,8.394543546694648e-4,0.1111111111111111,0.001006036217303823,0.0019940179461615157
0.6977262509080074,1,9,993,9521,0.001006036217303823,9.44386149003148e-4,0.1,0.001006036217303823,0.00199203187250996
0.6955008294799451,1,10,993,9520,0.001006036217303823,0.001049317943336831,0.09090909090909091,0.001006036217303823,0.0019900497512437814
0.6932825061086436,1,13,993,9517,0.001006036217303823,0.0013641133263378805,0.07142857142857142,0.001006036217303823,0.001984126984126984
0.6929134740448986,1,14,993,9516,0.001006036217303823,0.0014690451206715634,0.06666666666666667,0.001006036217303823,0.0019821605550049554
0.6925446384157424,1,15,993,9515,0.001006036217303823,0.0015739769150052466,0.0625,0.001006036217303823,0.0019801980198019802
0.6907034031310898,1,16,993,9514,0.001006036217303823,0.0016789087093389296,0.058823529411764705,0.001006036217303823,0.0019782393669634025
0.6899682804039811,1,18,993,9512,0.001006036217303823,0.001888772298006296,0.05263157894736842,0.001006036217303823,0.001974333662388944
0.6892339400755423,1,19,993,9511,0.001006036217303823,0.001993704092339979,0.05,0.001006036217303823,0.0019723865877712033
0.6888670630505661,1,20,993,9510,0.001006036217303823,0.002098635886673662,0.047619047619047616,0.001006036217303823,0.001970443349753695
0.6870356051595264,1,21,993,9509,0.001006036217303823,0.002203567681007345,0.045454545454545456,0.001006036217303823,0.0019685039370078744
0.6830235191915818,1,22,993,9508,0.001006036217303823,0.002308499475341028,0.043478260869565216,0.001006036217303823,0.0019665683382497543
0.6812075972509254,1,23,993,9507,0.001006036217303823,0.0024134312696747116,0.041666666666666664,0.001006036217303823,0.0019646365422396855
0.6790348626262668,1,24,993,9506,0.001006036217303823,0.0025183630640083945,0.04,0.001006036217303823,0.0019627085377821396
0.6736332965280935,1,25,993,9505,0.001006036217303823,0.0026232948583420775,0.038461538461538464,0.001006036217303823,0.00196078431372549
0.6696994761027122,1,26,993,9504,0.001006036217303823,0.002728226652675761,0.037037037037037035,0.001006036217303823,0.0019588638589618022
0.6675634470188967,1,27,993,9503,0.001006036217303823,0.002833158447009444,0.03571428571428571,0.001006036217303823,0.0019569471624266144
0.6654342308719428,2,28,992,9502,0.002012072434607646,0.002938090241343127,0.06666666666666667,0.002012072434607646,0.00390625
0.6650800223561623,2,29,992,9501,0.002012072434607646,0.00304302203567681,0.06451612903225806,0.002012072434607646,0.003902439024390244
0.6640185276717988,2,30,992,9500,0.002012072434607646,0.0031479538300104933,0.0625,0.002012072434607646,0.0038986354775828462
0.6629587271759947,2,32,992,9498,0.002012072434607646,0.0033578174186778592,0.058823529411764705,0.002012072434607646,0.0038910505836575876
0.6622531333925085,2,33,992,9497,0.002012072434607646,0.0034627492130115426,0.05714285714285714,0.002012072434607646,0.0038872691933916426
0.6594382599772761,2,34,992,9496,0.002012072434607646,0.0035676810073452256,0.05555555555555555,0.002012072434607646,0.0038834951456310682
0.6590872430976525,2,36,992,9494,0.002012072434607646,0.003777544596012592,0.05263157894736842,0.002012072434607646,0.0038759689922480624
0.658736413063193,2,37,992,9493,0.002012072434607646,0.003882476390346275,0.05128205128205128,0.002012072434607646,0.003872216844143272
0.6583857697744402,3,37,991,9493,0.0030181086519114686,0.003882476390346275,0.075,0.0030181086519114686,0.005802707930367504
0.657334959388646,3,38,991,9492,0.0030181086519114686,0.003987408184679958,0.07317073170731707,0.0030181086519114686,0.0057971014492753615
0.6566353510389851,3,39,991,9491,0.0030181086519114686,0.004092339979013641,0.07142857142857142,0.0030181086519114686,0.00579150579150579
0.6552383673482371,3,40,991,9490,0.0030181086519114686,0.004197271773347324,0.06976744186046512,0.0030181086519114686,0.005785920925747348
0.6548895860580461,3,41,991,9489,0.0030181086519114686,0.004302203567681007,0.06818181818181818,0.0030181086519114686,0.005780346820809248
0.6538443557232319,3,42,991,9488,0.0030181086519114686,0.00440713536201469,0.06666666666666667,0.0030181086519114686,0.005774783445620789
0.651065223391767,3,43,991,9487,0.0030181086519114686,0.004512067156348373,0.06521739130434782,0.0030181086519114686,0.005769230769230769
0.6507186634527754,3,44,991,9486,0.0030181086519114686,0.004616998950682056,0.06382978723404255,0.0030181086519114686,0.005763688760806915
0.6503722879865327,3,45,991,9485,0.0030181086519114686,0.00472193074501574,0.0625,0.0030181086519114686,0.005758157389635316
0.6486431743115781,3,46,991,9484,0.0030181086519114686,0.004826862539349423,0.061224489795918366,0.0030181086519114686,0.005752636625119846
0.6482979036215764,3,47,991,9483,0.0030181086519114686,0.004931794333683106,0.06,0.0030181086519114686,0.005747126436781608
0.646574305013052,4,47,990,9483,0.004024144869215292,0.004931794333683106,0.0784313725490196,0.004024144869215292,0.007655502392344498
0.6462301355755701,4,48,990,9482,0.004024144869215292,0.005036726128016789,0.07692307692307693,0.004024144869215292,0.007648183556405354
0.6424563415545109,4,49,990,9481,0.004024144869215292,0.005141657922350472,0.07547169811320754,0.004024144869215292,0.0076408787010506215
0.6422283363513223,4,50,990,9480,0.004024144869215292,0.005246589716684155,0.07407407407407407,0.004024144869215292,0.0076335877862595426
0.6417725686706496,4,52,990,9478,0.004024144869215292,0.005456453305351522,0.07142857142857142,0.004024144869215292,0.007619047619047619
0.6414309551820866,4,53,990,9477,0.004024144869215292,0.005561385099685205,0.07017543859649122,0.004024144869215292,0.007611798287345386
0.6407482736274746,4,54,990,9476,0.004024144869215292,0.005666316894018888,0.06896551724137931,0.004024144869215292,0.0076045627376425855
0.6404072053678915,4,55,990,9475,0.004024144869215292,0.005771248688352571,0.06779661016949153,0.004024144869215292,0.007597340930674264
0.639725613400723,5,55,989,9475,0.005030181086519115,0.005771248688352571,0.08333333333333333,0.005030181086519115,0.009487666034155597
0.6393850894999125,5,58,989,9472,0.005030181086519115,0.00608604407135362,0.07936507936507936,0.005030181086519115,0.009460737937559128
0.6390447468588867,5,59,989,9471,0.005030181086519115,0.0061909758656873036,0.078125,0.005030181086519115,0.009451795841209828
0.6387045853811618,5,60,989,9470,0.005030181086519115,0.0062959076600209865,0.07692307692307693,0.005030181086519115,0.009442870632672332
0.637685186963722,5,61,989,9469,0.005030181086519115,0.0064008394543546695,0.07575757575757576,0.005030181086519115,0.009433962264150943
0.6370064920687026,5,62,989,9468,0.005030181086519115,0.0065057712486883525,0.07462686567164178,0.005030181086519115,0.00942507068803016
0.6359898038770464,5,63,989,9467,0.005030181086519115,0.0066107030430220355,0.07352941176470588,0.005030181086519115,0.009416195856873822
0.6357640936223884,5,64,989,9466,0.005030181086519115,0.0067156348373557185,0.07246376811594203,0.005030181086519115,0.00940733772342427
0.6346367433357698,5,65,989,9465,0.005030181086519115,0.006820566631689402,0.07142857142857142,0.005030181086519115,0.009398496240601503
0.6332865614142716,5,68,989,9462,0.005030181086519115,0.007135362014690451,0.0684931506849315,0.005030181086519115,0.00937207122774133
0.6319392519883236,5,71,989,9459,0.005030181086519115,0.0074501573976915,0.06578947368421052,0.005030181086519115,0.009345794392523364
0.6316028727428241,5,72,989,9458,0.005030181086519115,0.007555089192025184,0.06493506493506493,0.005030181086519115,0.009337068160597572
0.6312666725509227,5,74,989,9456,0.005030181086519115,0.00776495278069255,0.06329113924050633,0.005030181086519115,0.009319664492078284
0.6309306513173097,5,75,989,9455,0.005030181086519115,0.007869884575026232,0.0625,0.005030181086519115,0.009310986964618248
0.6302591453439639,5,76,989,9454,0.005030181086519115,0.007974816369359917,0.06172839506172839,0.005030181086519115,0.009302325581395349
0.6302032187836927,5,77,989,9453,0.005030181086519115,0.0080797481636936,0.06097560975609756,0.005030181086519115,0.009293680297397768
0.6289182767087357,6,79,988,9451,0.006036217303822937,0.008289611752360966,0.07058823529411765,0.006036217303822937,0.011121408711770158
0.6279144976367673,6,80,988,9450,0.006036217303822937,0.008394543546694649,0.06976744186046512,0.006036217303822937,0.011111111111111112
0.6275802607551547,6,81,988,9449,0.006036217303822937,0.008499475341028332,0.06896551724137931,0.006036217303822937,0.011100832562442183
0.6262450914141757,6,82,988,9448,0.006036217303822937,0.008604407135362015,0.06818181818181818,0.006036217303822937,0.011090573012939002
0.6256896095612174,6,83,988,9447,0.006036217303822937,0.008709338929695698,0.06741573033707865,0.006036217303822937,0.0110803324099723
0.6255785723303665,6,85,988,9445,0.006036217303822937,0.008919202518363064,0.06593406593406594,0.006036217303822937,0.011059907834101382
0.6252455788543338,6,86,988,9444,0.006036217303822937,0.009024134312696747,0.06521739130434782,0.006036217303822937,0.011049723756906077
0.624912762629665,6,87,988,9443,0.006036217303822937,0.00912906610703043,0.06451612903225806,0.006036217303822937,0.011039558417663293
0.6245801235620095,6,88,988,9442,0.006036217303822937,0.009233997901364113,0.06382978723404255,0.006036217303822937,0.011029411764705881
0.6239153765205885,6,89,988,9441,0.006036217303822937,0.009338929695697797,0.06315789473684211,0.006036217303822937,0.011019283746556474
0.6237271601851421,6,90,988,9440,0.006036217303822937,0.00944386149003148,0.0625,0.006036217303822937,0.011009174311926604
0.6235832683583734,6,91,988,9439,0.006036217303822937,0.009548793284365163,0.061855670103092786,0.006036217303822937,0.010999083409715857
0.6232513369762722,6,92,988,9438,0.006036217303822937,0.009653725078698846,0.061224489795918366,0.006036217303822937,0.010989010989010988
0.6215391707950816,6,93,988,9437,0.006036217303822937,0.00975865687303253,0.06060606060606061,0.006036217303822937,0.010978956999085087
