threshold,fpr,tpr
0.0,0.0,0.0
0.2774914797411906,1.0,1.0
0.278057836531452,0.9996306913106942,1.0
0.2785117541182389,0.9995075884142588,1.0
0.2785360920325997,0.9994900022861967,1.0
0.2788526785242122,0.9993668993897613,1.0
0.2789664127061722,0.9993141410055748,1.0
0.2790801932762974,0.9991558658530152,1.0
0.279535779816969,0.999138279724953,1.0
0.2795602072164211,0.9990679352127042,1.0
0.2798176388538437,0.9989624184443311,1.0
0.27987795772606333,0.998944832316269,1.0
0.28338228243862057,0.9989272461882067,1.0
0.28425047736495773,0.9989096600601446,1.0
0.2844242159853776,0.9988041432917715,1.0
0.2845320686234505,0.9987513849075849,1.0
0.28503479216971794,0.9986282820111496,1.0
0.2850630213259198,0.9983293178340925,1.0
0.285383701383657,0.9979600091447866,1.0
0.28560318510047294,0.9979424230167244,1.0
0.2857578230471965,0.9976610449677294,1.0
0.28602447792008795,0.9976434588396673,1.0
0.28605280509237196,0.9975907004554807,1.0
0.28637459860184317,0.9975027698151698,1.0
0.2864029604492325,0.9972038056381126,1.0
0.28665328441174964,0.9971510472539261,1.0
0.2868369321244532,0.9969927721013664,1.0
0.2868420929488321,0.9967993246926824,1.0
0.28689217743170065,0.9967465663084959,1.0
0.28698735747341214,0.9966762217962472,1.0
0.28718804732605513,0.9964651882595009,1.0
0.2873353090743371,0.9964476021314387,1.0
0.2873637660681672,0.9964300160033766,1.0
0.28751446770365324,0.9962365685946926,1.0
0.28753624224904184,0.9962189824666303,1.0
0.2875498044518109,0.996183810210506,1.0
0.28756471914280746,0.9961310518263194,1.0
0.2876620451703232,0.9960958795701951,1.0
0.2877155261637338,0.9960782934421328,1.0
0.28779608772362364,0.9957265708808891,1.0
0.28786302188016427,0.9955858818563916,1.0
0.2879470160807365,0.9955507096002673,1.0
0.28826916219294174,0.9955155373441429,1.0
0.2884421817939834,0.9954627789599564,1.0
0.2886322811476821,0.995427606703832,1.0
0.2888542498495132,0.9953045038073968,1.0
0.2888879059389626,0.995234159295148,1.0
0.2888980667596212,0.9952165731670858,1.0
0.2896935177705817,0.9951989870390237,1.0
0.29116868140647306,0.9951638147828993,1.0
0.29175445507069475,0.9950407118864639,1.0
0.2919074593068971,0.9949879535022774,1.0
0.2925171392984888,0.994952781246153,1.0
0.2927216961197307,0.9949000228619664,1.0
0.2928410869852812,0.9944076112762253,1.0
0.2934387721402861,0.9943372667639766,1.0
0.2935584554758786,0.9943020945078522,1.0
0.29441710752744793,0.9942493361236656,1.0
0.2945715081334343,0.9933700297205564,1.0
0.294600681782912,0.9930183071593127,1.0
0.29467549389330866,0.9930007210312506,1.0
0.29512073537628086,0.992947962647064,1.0
0.2953189199747502,0.9929127903909396,1.0
0.29532865037753087,0.9928952042628775,1.0
0.2953489800587026,0.9928776181348152,1.0
0.29535044416246614,0.9928600320067531,1.0
0.29539735610344625,0.9927721013664421,1.0
0.29607395978832074,0.99275451523838,1.0
0.29624938037821774,0.9923852065490741,1.0
0.29633790153777284,0.9922093452684523,1.0
0.29634431383873727,0.9919279672194573,1.0
0.2970765910091868,0.9918752088352707,1.0
0.2977083568466317,0.9918224504510842,1.0
0.29820550782187943,0.9917696920668976,1.0
0.2984057949163583,0.9917521059388354,1.0
0.2985975618032772,0.9917169336827111,1.0
0.2987036975290955,0.9916465891704623,1.0
0.29914599651809265,0.9913827972495296,1.0
0.29924092437410665,0.9913652111214674,1.0
