threshold,fpr,tpr
-1.7315850260151895,0.0,0.0
-1.700829329422499,0.0,0.015151515151515152
-1.5781009345575487,0.0,0.030303030303030304
-1.5759254083664367,0.0,0.045454545454545456
-1.454628208608013,0.0,0.06060606060606061
-1.426876235760983,0.0033333333333333335,0.06060606060606061
-1.3724774998891018,0.006666666666666667,0.06060606060606061
-1.3664187978758702,0.006666666666666667,0.07575757575757576
-1.343816462557798,0.006666666666666667,0.09090909090909091
-1.3379376550524225,0.006666666666666667,0.10606060606060606
-1.3378557434475606,0.01,0.10606060606060606
-1.3304786663186656,0.013333333333333334,0.10606060606060606
-1.318500809514866,0.013333333333333334,0.12121212121212122
-1.3084157259556892,0.013333333333333334,0.13636363636363635
-1.2749759861976238,0.013333333333333334,0.15151515151515152
-1.2685670274688519,0.013333333333333334,0.16666666666666666
-1.266840215071909,0.013333333333333334,0.18181818181818182
-1.2510241457741935,0.013333333333333334,0.19696969696969696
-1.2496966932869638,0.013333333333333334,0.21212121212121213
-1.2495194933659883,0.013333333333333334,0.22727272727272727
-1.2474483398888818,0.013333333333333334,0.24242424242424243
-1.2412146689373267,0.013333333333333334,0.25757575757575757
-1.2391221867696813,0.013333333333333334,0.2727272727272727
-1.2361888167147184,0.013333333333333334,0.2878787878787879
-1.2214155536593483,0.013333333333333334,0.30303030303030304
-1.2149939130452547,0.013333333333333334,0.3181818181818182
-1.2135468299180747,0.013333333333333334,0.3333333333333333
-1.2043393102183244,0.013333333333333334,0.3484848484848485
-1.1981940065459393,0.013333333333333334,0.36363636363636365
-1.1947311875366762,0.013333333333333334,0.3787878787878788
-1.1940990889911087,0.016666666666666666,0.3787878787878788
-1.1838754393425686,0.02,0.3787878787878788
-1.178088552467946,0.023333333333333334,0.3787878787878788
-1.1759386850491056,0.023333333333333334,0.3939393939393939
-1.1741303825000524,0.023333333333333334,0.4090909090909091
-1.1729705642183077,0.02666666666666667,0.4090909090909091
-1.1725880565246296,0.02666666666666667,0.42424242424242425
-1.163696964744635,0.02666666666666667,0.4393939393939394
-1.1629232454885383,0.02666666666666667,0.45454545454545453
-1.160193799842677,0.02666666666666667,0.4696969696969697
-1.159796572109324,0.03,0.4696969696969697
-1.1577355244551435,0.03333333333333333,0.4696969696969697
-1.1501757210246695,0.03666666666666667,0.4696969696969697
-1.1499857011034373,0.03666666666666667,0.48484848484848486
-1.1449815021218428,0.03666666666666667,0.5
-1.1448891272336446,0.03666666666666667,0.5151515151515151
-1.1444330241848202,0.04,0.5151515151515151
-1.144293356774459,0.04,0.5303030303030303
-1.1434352171615163,0.043333333333333335,0.5303030303030303
-1.1416020591964993,0.04666666666666667,0.5303030303030303
-1.140814700009873,0.05,0.5303030303030303
-1.14066240640475,0.05333333333333334,0.5303030303030303
-1.140441236968197,0.056666666666666664,0.5303030303030303
-1.1377649341699612,0.06,0.5303030303030303
-1.1375791754054667,0.06,0.5454545454545454
-1.136794568025233,0.06,0.5606060606060606
-1.136419841911667,0.06333333333333334,0.5606060606060606
-1.131805291430887,0.06333333333333334,0.5757575757575758
-1.1299732372462081,0.06666666666666667,0.5757575757575758
-1.1281545388768903,0.07,0.5757575757575758
-1.119147246365571,0.07333333333333333,0.5757575757575758
-1.1175294089934924,0.07666666666666666,0.5757575757575758
-1.1160409343832418,0.07666666666666666,0.5909090909090909
-1.1149676871817,0.08,0.5909090909090909
-1.1141107579447982,0.08333333333333333,0.5909090909090909
-1.1116114450678636,0.08666666666666667,0.5909090909090909
-1.1092217259405484,0.08666666666666667,0.6060606060606061
-1.1091549343396945,0.09,0.6060606060606061
-1.1091532088677512,0.09333333333333334,0.6060606060606061
-1.1075907163602838,0.09666666666666666,0.6060606060606061
-1.1072393114991799,0.09666666666666666,0.6212121212121212
-1.1068617100401057,0.1,0.6212121212121212
-1.1065643924632502,0.10333333333333333,0.6212121212121212
-1.1063075988442215,0.10666666666666667,0.6212121212121212
-1.1060113354478542,0.11,0.6212121212121212
-1.103764293381789,0.11,0.6363636363636364
-1.1036984736886446,0.11,0.6515151515151515
-1.103534624409444,0.11,0.6666666666666666
-1.1033212844400981,0.11333333333333333,0.6666666666666666
-1.1027782357468,0.11666666666666667,0.6666666666666666
-1.102330119455541,0.12,0.6666666666666666
-1.1012693485845777,0.12,0.6818181818181818
-1.1009188420759735,0.12333333333333334,0.6818181818181818
-1.1003802663745152,0.12666666666666668,0.6818181818181818
-1.0989782277856794,0.13,0.6818181818181818
-1.0973180805042377,0.13333333333333333,0.6818181818181818
-1.0972650357061362,0.13333333333333333,0.696969696969697
-1.0956517288927845,0.13666666666666666,0.696969696969697
-1.0950802091149434,0.14,0.696969696969697
-1.0950365266101059,0.14333333333333334,0.696969696969697
-1.0919007137648453,0.14666666666666667,0.696969696969697
-1.091524020524403,0.15,0.696969696969697
-1.090871192785622,0.15333333333333332,0.696969696969697
-1.0901284771065922,0.15666666666666668,0.696969696969697
-1.089268512436261,0.16,0.696969696969697
-1.0885042969474343,0.16333333333333333,0.696969696969697
-1.0881931852625089,0.16333333333333333,0.7121212121212122
-1.086900136480015,0.16666666666666666,0.7121212121212122
-1.0861039150260752,0.17,0.7121212121212122
-1.085504905281024,0.17333333333333334,0.7121212121212122
-1.0852436215000185,0.17333333333333334,0.7272727272727273
-1.083308712918979,0.17666666666666667,0.7272727272727273
-1.0827085804700678,0.18,0.7272727272727273
-1.0788834661756403,0.18333333333333332,0.7272727272727273
-1.078871770401324,0.18666666666666668,0.7272727272727273
-1.077992761108958,0.19,0.7272727272727273
-1.0775159776680558,0.19333333333333333,0.7272727272727273
-1.077414645720666,0.19666666666666666,0.7272727272727273
-1.0770739578152384,0.2,0.7272727272727273
