threshold,fpr,tpr
-193554.5768260871,0.0,0.0
-171931.094029554,0.0,0.002840909090909091
-150670.82287247365,0.0,0.005681818181818182
-145529.61364699012,0.0,0.008522727272727272
-130690.33088136511,0.0,0.011363636363636364
-43177.19335607358,0.0,0.014204545454545454
-36092.9874842763,0.0,0.017045454545454544
-26886.547504216443,0.0,0.019886363636363636
-26716.641537238727,0.0,0.022727272727272728
-26499.8114657362,0.0,0.02556818181818182
-26241.226777878594,0.0,0.028409090909090908
-24906.19007168577,0.0,0.03125
-23930.749304830948,0.0,0.03409090909090909
-21273.20887218042,0.0,0.036931818181818184
-20912.432857251268,0.0007501875468867217,0.036931818181818184
-19431.241279613972,0.0007501875468867217,0.03977272727272727
-18623.02897607081,0.0007501875468867217,0.04261363636363636
-18517.341841873447,0.0007501875468867217,0.045454545454545456
-17293.35008101317,0.0007501875468867217,0.048295454545454544
-17125.999736352675,0.0007501875468867217,0.05113636363636364
-15293.917395053038,0.0007501875468867217,0.05397727272727273
-13744.176450821018,0.0007501875468867217,0.056818181818181816
-13203.142931635377,0.0007501875468867217,0.05965909090909091
-12968.190143927075,0.0007501875468867217,0.0625
-11369.482241976373,0.0007501875468867217,0.06534090909090909
-9188.824824349005,0.0007501875468867217,0.06818181818181818
-9074.17418032287,0.0007501875468867217,0.07102272727272728
-7853.79861618102,0.0007501875468867217,0.07386363636363637
-7786.478323412922,0.0007501875468867217,0.07670454545454546
-7422.125737538802,0.0007501875468867217,0.07954545454545454
-7391.166338956812,0.0007501875468867217,0.08238636363636363
-7389.780289653434,0.0007501875468867217,0.08522727272727272
-7024.54626704834,0.0007501875468867217,0.08806818181818182
-6961.3367813724235,0.0007501875468867217,0.09090909090909091
-6685.8966149391545,0.0007501875468867217,0.09375
-6518.681395656694,0.0007501875468867217,0.09659090909090909
-5188.071934645141,0.0007501875468867217,0.09943181818181818
-4869.3495538734205,0.0007501875468867217,0.10227272727272728
-4696.32148231089,0.0007501875468867217,0.10511363636363637
-4321.31687149915,0.0007501875468867217,0.10795454545454546
-3730.8918572183547,0.0007501875468867217,0.11079545454545454
-3459.7231633338424,0.0015003750937734434,0.11079545454545454
-3455.424831778094,0.0015003750937734434,0.11363636363636363
-3167.6591531674794,0.0015003750937734434,0.11647727272727272
-2984.32576236622,0.0015003750937734434,0.11931818181818182
-2758.5610348884034,0.002250562640660165,0.11931818181818182
-2681.6271543294374,0.002250562640660165,0.12215909090909091
-2499.4133414715484,0.002250562640660165,0.125
-2460.929439707855,0.003000750187546887,0.125
-2430.560333767714,0.003000750187546887,0.1278409090909091
-2326.3428339413003,0.003000750187546887,0.13068181818181818
-2296.9546529398413,0.0037509377344336083,0.13068181818181818
