threshold,tp,fp,fn,tn,tpr,fpr,precision,recall,f1
0.6802100568481286,0,1,24227,116715,0.0,8.567805613626239e-6,0.0,0.0,0.0
0.6552977026819058,2,1,24225,116715,8.255252404342263e-5,8.567805613626239e-6,0.6666666666666666,8.255252404342263e-5,1.6508460586050352e-4
0.6540963227106789,3,1,24224,116715,1.2382878606513394e-4,8.567805613626239e-6,0.75,1.2382878606513394e-4,2.476166893648632e-4
0.6528971452709568,4,2,24223,116714,1.6510504808684527e-4,1.7135611227252478e-5,0.6666666666666666,1.6510504808684527e-4,3.3012833739116086e-4
0.6501076073099636,5,2,24222,116714,2.0638131010855657e-4,1.7135611227252478e-5,0.7142857142857143,2.0638131010855657e-4,4.126433935792688e-4
0.6497100760117173,6,2,24221,116714,2.476575721302679e-4,1.7135611227252478e-5,0.75,2.476575721302679e-4,4.951516401898081e-4
0.6485189400299637,8,2,24219,116714,3.3021009617369054e-4,1.7135611227252478e-5,0.8,3.3021009617369054e-4,6.601477080496761e-4
0.6477260628176584,13,2,24214,116714,5.365914062822471e-4,1.7135611227252478e-5,0.8666666666666667,5.365914062822471e-4,0.0010725187690784589
0.6469341549745342,25,2,24202,116714,0.0010319065505427828,1.7135611227252478e-5,0.9259259259259259,0.0010319065505427828,0.002061515626288447
0.6465385641959998,29,3,24198,116713,0.001197011598629628,2.5703416840878713e-5,0.90625,0.001197011598629628,0.002390865245888124
0.6461432153154434,30,3,24197,116713,0.0012382878606513395,2.5703416840878713e-5,0.9090909090909091,0.0012382878606513395,0.00247320692497939
0.6453532426566871,32,3,24195,116713,0.0013208403846947621,2.5703416840878713e-5,0.9142857142857143,0.0013208403846947621,0.0026378699200395686
0.6449586185829244,43,3,24184,116713,0.0017748792669335866,2.5703416840878713e-5,0.9347826086956522,0.0017748792669335866,0.003543031351707659
0.6441700942084,60,3,24167,116713,0.002476575721302679,2.5703416840878713e-5,0.9523809523809523,0.002476575721302679,0.004940304652120215
0.6437761936126175,70,3,24157,116713,0.002889338341519792,2.5703416840878713e-5,0.958904109589041,0.002889338341519792,0.005761316872427984
0.6429891148671356,72,3,24155,116713,0.0029718908655632145,2.5703416840878713e-5,0.96,0.0029718908655632145,0.0059254382355361694
0.6410256254052459,83,3,24144,116713,0.003425929747802039,2.5703416840878713e-5,0.9651162790697675,0.003425929747802039,0.006827623082301649
0.6398504109275309,86,3,24141,116713,0.003549758533867173,2.5703416840878713e-5,0.9662921348314607,0.003549758533867173,0.007073531830893239
0.6386773510112155,87,3,24140,116713,0.003591034795888884,2.5703416840878713e-5,0.9666666666666667,0.003591034795888884,0.007155487930254554
0.6378965060946292,88,3,24139,116713,0.0036323110579105956,2.5703416840878713e-5,0.967032967032967,0.0036323110579105956,0.007237437289250761
0.6371166158365772,91,3,24136,116713,0.0037561398439757295,2.5703416840878713e-5,0.9680851063829787,0.0037561398439757295,0.0074832449323629785
0.6367270283397075,96,3,24131,116713,0.003962521154084286,2.5703416840878713e-5,0.9696969696969697,0.003962521154084286,0.007892789607827017
0.6359485678814731,101,3,24126,116713,0.0041689024641928425,2.5703416840878713e-5,0.9711538461538461,0.0041689024641928425,0.008302165961119557
0.6355596946288529,109,3,24118,116713,0.004499112560366533,2.5703416840878713e-5,0.9732142857142857,0.004499112560366533,0.008956818275196187
0.6347826613491345,110,3,24117,116713,0.0045403888223882445,2.5703416840878713e-5,0.9734513274336283,0.0045403888223882445,0.009038619556285949
0.6343945010313149,112,3,24115,116713,0.004622941346431667,2.5703416840878713e-5,0.9739130434782609,0.004622941346431667,0.009202201955467915
