threshold,fpr,tpr
0.0,0.0,0.0
0.6945044153046113,1.049317943336831e-4,0.0
0.6868997905067055,2.098635886673662e-4,0.0
0.6797941183420435,2.098635886673662e-4,0.001006036217303823
0.6744100062155384,3.147953830010493e-4,0.001006036217303823
0.6735854746673091,4.197271773347324e-4,0.001006036217303823
0.6702974168540199,5.246589716684155e-4,0.001006036217303823
0.6698875397823828,6.295907660020986e-4,0.001006036217303823
0.6633634888447087,7.345225603357817e-4,0.001006036217303823
0.6617424281808674,9.44386149003148e-4,0.001006036217303823
0.6613377823597426,0.001049317943336831,0.001006036217303823
0.6601253289012747,0.001154249737670514,0.001006036217303823
0.6589150982757195,0.0012591815320041973,0.001006036217303823
0.6536963523712741,0.0014690451206715634,0.001006036217303823
0.6524979082110262,0.0015739769150052466,0.001006036217303823
0.6517001663247624,0.0016789087093389296,0.001006036217303823
0.6497100760117173,0.0017838405036726128,0.001006036217303823
0.6493127877980485,0.001888772298006296,0.001006036217303823
0.6489157425203145,0.002098635886673662,0.001006036217303823
0.6481223801785351,0.002203567681007345,0.001006036217303823
0.6433825338812911,0.002308499475341028,0.001006036217303823
0.6398504109275309,0.0024134312696747116,0.001006036217303823
0.6390681318315878,0.0025183630640083945,0.001006036217303823
0.6386773510112155,0.0026232948583420775,0.001006036217303823
0.6367270283397075,0.002728226652675761,0.001006036217303823
0.6357224829501705,0.002833158447009444,0.001006036217303823
0.6351710591665417,0.00304302203567681,0.001006036217303823
0.6332314436235499,0.0031479538300104933,0.001006036217303823
0.6320705184892071,0.0031479538300104933,0.002012072434607646
0.6308565939425309,0.0032528856243441762,0.002012072434607646
0.6289939748156773,0.0033578174186778592,0.002012072434607646
0.628600497670826,0.0034627492130115426,0.002012072434607646
0.6274480626100677,0.0035676810073452256,0.002012072434607646
0.6266809465860921,0.0035676810073452256,0.0030181086519114686
0.62591476843575,0.0036726128016789086,0.0030181086519114686
0.6255991039354507,0.003777544596012592,0.0030181086519114686
0.624701748724819,0.003882476390346275,0.0030181086519114686
0.6228594116589062,0.003987408184679958,0.0030181086519114686
0.6185914957891802,0.004092339979013641,0.0030181086519114686
0.6171707596948728,0.004197271773347324,0.0030181086519114686
0.6160392791685565,0.00440713536201469,0.0030181086519114686
0.6154115754578577,0.004512067156348373,0.0030181086519114686
0.6141580861517703,0.004616998950682056,0.0030181086519114686
0.6122826377153802,0.00472193074501574,0.0030181086519114686
0.6107864032740152,0.004826862539349423,0.0030181086519114686
0.6092938251791898,0.004931794333683106,0.0030181086519114686
0.6081767857096986,0.005141657922350472,0.0030181086519114686
0.6063196023109505,0.005456453305351522,0.0030181086519114686
0.6049612732002249,0.005561385099685205,0.0030181086519114686
0.604468090174667,0.005561385099685205,0.004024144869215292
0.6040456818847885,0.005666316894018888,0.004024144869215292
0.6038521767483126,0.005771248688352571,0.004024144869215292
0.6037994133794542,0.005876180482686254,0.004024144869215292
0.6034829299696678,0.005981112277019937,0.004024144869215292
0.6029909521349537,0.0061909758656873036,0.004024144869215292
0.6025590454561403,0.0062959076600209865,0.004024144869215292
0.601961253053957,0.0064008394543546695,0.004024144869215292
0.6018854679408824,0.0065057712486883525,0.004024144869215292
0.601640080151486,0.0067156348373557185,0.004024144869215292
0.6003298772427981,0.006820566631689402,0.004024144869215292
0.5999950653529462,0.006925498426023085,0.004024144869215292
0.5997504482778082,0.007030430220356768,0.004024144869215292
0.5996805760044469,0.007135362014690451,0.005030181086519115
0.5985489558546102,0.007240293809024134,0.005030181086519115
0.5976055951316173,0.007345225603357817,0.005030181086519115
0.5956592310501895,0.007345225603357817,0.006036217303822937
0.5946884274962724,0.0074501573976915,0.006036217303822937
0.5937883838344266,0.007555089192025184,0.006036217303822937
0.5936050806031462,0.007660020986358867,0.006036217303822937
0.5933098839397147,0.00776495278069255,0.006036217303822937
0.5927389405445508,0.007869884575026232,0.006036217303822937
0.5921475893941612,0.007974816369359917,0.006036217303822937
0.5920268682528849,0.008184679958027283,0.006036217303822937
0.5917337907922873,0.008289611752360966,0.006036217303822937
0.5916648524775163,0.008394543546694649,0.006036217303822937
0.5908898496344849,0.008499475341028332,0.006036217303822937
0.5906544944403068,0.008604407135362015,0.006036217303822937
0.5904415384939193,0.00881427072402938,0.006036217303822937
0.5891369327613313,0.008919202518363064,0.006036217303822937
0.5870473618615509,0.009024134312696747,0.006036217303822937
0.5860220865166222,0.009233997901364113,0.006036217303822937
0.5858493999102676,0.009338929695697797,0.006036217303822937
0.5854931796304176,0.00944386149003148,0.006036217303822937
0.5849352542281261,0.009548793284365163,0.006036217303822937
0.5849198428005135,0.009653725078698846,0.006036217303822937
0.5831050910454101,0.009653725078698846,0.007042253521126761
0.5826860517740967,0.00975865687303253,0.007042253521126761
0.5820923328194146,0.009863588667366212,0.007042253521126761
0.581973661643504,0.009968520461699895,0.007042253521126761
0.5818237868607634,0.010073452256033578,0.007042253521126761
0.5810827061142392,0.010178384050367261,0.007042253521126761
0.5810251627878519,0.010283315844700944,0.007042253521126761
0.5806698743945464,0.01049317943336831,0.007042253521126761
0.5805514932152641,0.010598111227701993,0.007042253521126761
0.5801964944639778,0.01080797481636936,0.007042253521126761
0.5795546674778755,0.010912906610703044,0.007042253521126761
0.5790821966982653,0.010912906610703044,0.008048289738430584
0.5787786688973158,0.011017838405036727,0.008048289738430584
0.5787470104338052,0.01112277019937041,0.008048289738430584
0.5783442399349689,0.011227701993704093,0.008048289738430584
0.5780710559207143,0.011332633788037776,0.008048289738430584
0.5778353772308603,0.011437565582371459,0.008048289738430584
0.5773643080695079,0.011647429171038825,0.008048289738430584
0.5771289175196774,0.011752360965372508,0.008048289738430584
0.576776011623396,0.01185729275970619,0.008048289738430584
0.5760708470892664,0.011962224554039873,0.008048289738430584
0.5759534035137757,0.012067156348373556,0.008048289738430584
0.5756012164271246,0.01217208814270724,0.008048289738430584
0.5751889283010294,0.012277019937040924,0.008048289738430584
0.5739605220636297,0.012381951731374607,0.008048289738430584
0.5732465909749708,0.01248688352570829,0.008048289738430584
0.5729082603623293,0.012591815320041973,0.008048289738430584
0.5725579353361997,0.012696747114375656,0.008048289738430584
0.5724412079381007,0.012801678908709339,0.008048289738430584
0.5723911891954893,0.012906610703043022,0.008048289738430584
0.5715149036717149,0.013011542497376705,0.008048289738430584
0.5711885972014101,0.013116474291710388,0.008048289738430584
0.5711587761084885,0.013221406086044071,0.008048289738430584
0.5706931499176003,0.013326337880377754,0.008048289738430584
0.5703441793991261,0.013431269674711437,0.008048289738430584
0.5701681134236506,0.01353620146904512,0.008048289738430584
0.5693770220735627,0.013641133263378805,0.008048289738430584
0.5689504299244829,0.013746065057712488,0.008048289738430584
0.5686523591045407,0.01385099685204617,0.008048289738430584
0.5683586020087081,0.013955928646379854,0.008048289738430584
0.5681930788405262,0.014060860440713537,0.008048289738430584
0.5680893399743826,0.01416579223504722,0.008048289738430584
